x;y;z;vx;vy;vz
-7.45689757168293;-0.5530714988708496;0.25524795055389404;-143.342374420166;-63.396637535095195;-209.77234268188477
-9.243272244930267;0.5697503685951233;1.386009156703949;-297.61614189147946;-167.4839998245239;-297.9359378814697
-9.972978383302689;-0.5907297134399414;0.06429925560951233;-69.39692602157594;-237.67028400897976;-71.27678060531616
-9.506048262119293;-1.5873983502388;-0.020746886730194092;-46.4079092502594;-27.043321228027324;192.4204216003418
-8.91411043703556;0.20885467529296875;-0.6509341299533844;-138.4661756515503;-344.90837821960446;-46.21112251281738
-8.59590545296669;-1.663738489151001;0.9615272283554077;-71.9566689491272;-136.9780136108398;42.927552223205566
-7.862940430641174;1.3103440403938293;1.1655136942863464;-62.76192054748535;17.759840393066426;-108.52423810958862
-8.194544166326523;0.13334602117538452;1.3545021414756775;22.36177339553833;-3.433730697631816;-95.94582223892212
-8.852320164442062;-1.1109933257102966;0.07212013006210327;-159.56835136413574;-360.40083179473874;-62.892166614532464
-8.31236857920885;-0.9509280323982239;0.48227906227111816;145.0868190765381;-184.62374458312985;14.839023113250732
-7.728145457804203;-0.46234577894210815;1.5351735055446625;302.0507778167725;-307.9979206085205;-174.52488327026367
-7.057512737810612;-0.5338132381439209;1.1592909693717957;233.959232711792;-267.0670677185058;42.36808633804321
-8.872783184051514;-0.5320608615875244;-1.4567479491233826;-34.98273596763611;-213.83827040195462;-66.19865083694458
-8.876286260783672;0.9923100471496582;1.1426746845245361;-70.85810050964356;33.47423782348635;83.20287322998047
-6.950471922755241;-0.46087056398391724;0.12990832328796387;66.33528127670287;-359.0790248870849;-57.98037672042847
-8.60984567552805;0.8655086159706116;0.8101209998130798;40.957124376296996;-312.3763657569885;-117.33565950393677
-9.002949669957161;-0.5263790488243103;-0.46057552099227905;-14.252621537446975;-96.4409376144409;148.519211769104
-6.561208516359329;-0.3546103835105896;0.5094252526760101;37.81616463661194;-440.58939704895016;278.9860210418701
-9.82782281935215;0.29598623514175415;0.39030611515045166;-183.67922172546386;-235.75836608409878;-150.1537742614746
-8.235598169267178;-0.32387226819992065;0.064811110496521;3.713869893550873;78.73756637573244;-127.31043004989624
-8.675440773367882;-0.07818639278411865;-0.9180955588817596;32.61406316757202;-18.977897262573222;209.76591682434082
-9.572269767522812;0.46367347240448;0.5432680249214172;6.431211376190186;-312.0422554969787;129.28330993652344
-8.316267840564251;0.2817302942276001;-0.6973631680011749;-38.995013093948366;-281.3709522247314;114.47930431365967
-7.213943637907505;-1.1745750904083252;0.18253549933433533;34.28253307342529;-243.05510828495022;-1.819898128509521
-8.892787992954254;-0.1918584108352661;-0.972253829240799;-24.581010496616365;-24.529941177368144;-214.69767951965332
-7.272089459002018;-1.3653427362442017;-0.33756718039512634;95.76135292053222;-345.0842238426208;-8.501409530639648
-8.837884292006493;1.1397376656532288;0.44709518551826477;-90.29214248657227;-473.20472965240475;-85.67848348617554
-8.730077929794788;-0.6158262491226196;0.07640942931175232;75.41036024093627;-276.607499217987;-71.7999472618103
-8.55667982250452;-0.10705143213272095;-0.3073789179325104;230.084720993042;-204.50849781036374;-52.66027593612671
-7.662943750619888;1.8582209944725037;-0.22698864340782166;-89.17808876037599;-453.3329368591308;-75.42968416213989
-8.307831175625324;0.6266891956329346;0.42149126529693604;-111.39039144515992;-279.7191012859344;-288.8266410827637
-8.16994495689869;1.458992063999176;1.2482397258281708;-242.0507846832275;-148.62935791015622;174.83111000061035
-8.066006004810333;0.38482099771499634;0.08173137903213501;-81.54946432113648;-84.36411628723143;230.65003967285156
-7.9696811735630035;-1.5855386853218079;0.7244423031806946;199.46174755096436;-282.12865123748776;26.610820055007935
-7.195131294429302;0.6774812936782837;0.7826730608940125;-13.044475471973419;-373.77482662200924;129.27080726623535
-9.44371148943901;-1.3148188591003418;0.4461541771888733;-263.23780403137204;-367.3433471679687;80.68650341033936
-8.09242632240057;0.26655346155166626;1.5860393643379211;161.03301658630372;-266.1469305515289;270.6839904785156
-6.9945115596055984;1.1957734823226929;-0.28560832142829895;43.59147562980652;-479.881641960144;-116.53833532333374
