x;y;z;vx;vy;vz
-8.277368545532227;0.918886810541153;-0.15168674290180206;80.59411182403564;-115.48134574890135;76.11918067932129
-8.125260472297668;-0.7062949240207672;-0.4196617752313614;86.36870040893554;-178.3497644424438;-114.2402114868164
-7.2684645652771;0.4836425185203552;-0.038585811853408813;-22.720545387268068;-52.26262340545652;-129.6969451904297
-7.991963624954224;-0.46874508261680603;-1.0411374270915985;-208.2589422225952;-315.924556350708;-169.38435459136963
-7.4497997760772705;-1.0700516402721405;0.03487318754196167;-58.88550982475281;-261.7857463121414;133.62574195861816
-7.354089617729187;1.4096081256866455;-0.3172069787979126;113.56212272644042;-47.37552413940428;-120.48416519165039
-6.897255778312683;0.3127880394458771;-1.2975096702575684;-187.59850845336913;-395.5481554031372;-206.38489151000977
-9.467071294784546;-0.8962288498878479;-0.8585482835769653;80.94557418823241;-183.9373494148254;-97.11315536499023
-7.150295376777649;0.4075951874256134;-0.23957714438438416;-22.59452805519104;-350.3702641487121;15.155555963516234
-7.730752229690552;-0.2614326775074005;1.548025757074356;28.74870672225952;-244.0323532581329;124.72897624969482
-7.4782222509384155;0.3813117742538452;-1.552097126841545;-19.18807969093323;-151.69060239791867;-19.42013794183731
-6.565484404563904;-0.026104599237442017;-0.28369948267936707;196.43767490386963;-326.17499361038205;128.469162940979
-8.118680119514465;-0.7280945777893066;-1.0573793202638626;-7.048723554611206;-305.6615878105163;32.48018717765808
-9.87863838672638;0.09109228849411011;-0.20645968616008759;-175.08123264312744;-228.80682686567303;242.18659973144528
-8.0720454454422;-0.845181941986084;-0.20141713321208954;67.38277330398559;-128.5165811538696;32.202027797698975
-7.436755299568176;-1.1131435632705688;0.265561044216156;249.48649063110355;-249.92593357563015;126.01941204071045
-8.534887433052063;0.9418800473213196;0.12329667806625366;201.66606559753419;-233.36872617006298;73.10675239562988
-8.956950902938843;1.652730256319046;-0.5142521113157272;-9.449620699882507;-184.45936450958249;318.51248359680176
-8.385255932807922;1.7928779125213623;0.25025680661201477;-53.13165650367737;-402.0300746917724;91.38549184799194
-7.528245449066162;-0.5109071731567383;0.9037826210260391;30.106945180892943;-366.88212165832516;-111.92797565460205
-8.85140597820282;-0.5087569355964661;-0.7611382752656937;-92.56297931671143;-380.64730415344235;375.6851921081543
-8.40170681476593;-0.4640556871891022;-1.421649008989334;-292.8368602752685;-224.59393749237057;66.06526708602905
-8.053699135780334;0.13141483068466187;-0.5133021622896194;-149.97813091278076;-176.2576700210571;171.99965572357178
-9.513545036315918;-0.6436116993427277;0.2332650125026703;49.120069885253905;-271.7047322750091;-109.67602157592773
-8.214765787124634;-1.4669783413410187;-0.2866968512535095;1.7870102763175966;-78.39274654388426;-141.13266849517822
-7.238486409187317;1.108626276254654;0.83821602165699;35.73563947677612;-234.52798763513562;9.287941217422485
-7.668748497962952;0.24414360523223877;-1.5925828367471695;83.47476139068603;-237.43206808567044;-52.546786308288574
-8.827650547027588;-0.6959505379199982;0.15775971114635468;-271.86670646667477;-281.8034530639648;-7.424020707607269
-7.051795721054077;-0.5862616002559662;1.0110396891832352;77.46657028198241;-243.37224686741826;194.23047637939453
-7.668033242225647;0.07347017526626587;-1.4335647225379944;-163.40060577392578;-268.104674911499;85.80544567108154
-9.296813607215881;0.37421509623527527;0.2956867218017578;248.39626922607425;-230.80858806371685;-191.58307456970215
-7.767802476882935;0.6882078945636749;0.2275373786687851;-99.57743511199952;-379.297244644165;168.02589511871338
-9.571775794029236;-0.37624016404151917;-1.467914879322052;-203.5408721923828;-242.73410374522206;-257.2206630706787
-8.480268716812134;0.06658360362052917;-1.4450468122959137;-29.235988712310792;-388.1624961853027;73.62804508209229
-8.386686444282532;-0.4737094044685364;0.4562515765428543;-71.60615787506104;-208.84408125877377;-88.57504034042358
-9.010201692581177;-1.3543501496315002;1.2224111706018448;-22.201895570755006;-156.6258955955505;44.838093280792236
-7.579672336578369;-0.4078678786754608;1.561671495437622;-295.2784286499023;-117.88936862945555;138.46471881866455
-7.553073763847351;0.6468415260314941;0.20152218639850616;-186.27170906066894;-90.6229616165161;-70.81097030639648
-8.173057436943054;0.6921261548995972;0.17178654670715332;270.4738391876221;-263.1870914459228;-20.90245807170868
-7.596704363822937;-0.6805703043937683;0.7754355669021606;-76.92324028015138;-360.4804326057434;-62.3879792690277
-8.419150114059448;-0.9721800684928894;-1.4521513134241104;-49.199008798599245;-87.01356658935545;105.70606327056885
-9.239727258682251;0.7353633642196655;-0.005981326103210449;86.64666309356689;-375.50967941284176;-3.450476914644241
-7.46828019618988;0.5557894706726074;-1.2078646570444107;-58.40980753898621;-383.3452630996704;229.7008237838745
-8.053699135780334;1.4536969363689423;-0.6502244621515274;140.5694211959839;-383.7075401306152;16.83784818649292
-7.609158754348755;-0.4808194935321808;0.12913048267364502;309.9337829589844;-290.77687988281247;63.48522520065308
-7.228213548660278;0.2896606922149658;-0.16838237643241882;-35.99869236946106;-508.72474441528317;-39.7732880115509
-6.482997536659241;-0.4315406084060669;0.4300430417060852;169.91150035858155;-458.02578697204586;-166.99592971801758
-6.546995043754578;-0.803782045841217;0.04533715546131134;70.5269016265869;-347.7025891304016;-220.6621971130371
-6.7529261112213135;-0.46831369400024414;0.6839219480752945;-212.20429286956787;-259.6080411434173;-20.214981079101562
-7.947564125061035;1.1573150753974915;-1.1034943163394928;4.530505084991455;-221.02412829399105;146.18694877624512
-7.930192351341248;1.525220274925232;0.6250463426113129;126.94648876190185;-87.45715389251707;188.0139455795288
-8.354902267456055;-1.6821853816509247;1.0413296520709991;168.92018451690674;-287.9434550762176;-243.10586357116702
-8.267739415168762;1.2192964553833008;-0.7990144193172455;-115.51221714019776;-239.29757843017575;-294.0830554962158
-7.444927096366882;0.093812495470047;-0.14583393931388855;166.45465507507325;50.201408767700215;-70.57356977462769
-8.292165398597717;-0.3028884530067444;0.9092409163713455;-21.908680057525636;-371.33418807983395;-10.873554736375809
-8.263492584228516;-0.2636656165122986;-0.8944161236286163;69.94461908340453;-168.2402468681335;72.49469375610352
-7.6231420040130615;-0.6724409759044647;-0.11415593326091766;-60.122473096847536;-228.73052338361737;-90.09402179718018
-6.479492783546448;0.29142871499061584;0.16028210520744324;-120.39908752441407;-75.01663932800291;-10.918595284223557
-9.272915124893188;-1.1676080524921417;-0.24331212043762207;165.33632411956788;-537.257154083252;124.81449222564697
-6.894269585609436;0.36294758319854736;0.5103282630443573;-98.36572036743165;-220.89345822334286;-17.497840762138367
-7.349950075149536;-1.47428959608078;-0.1422632485628128;-261.4902912139892;-451.1677862167358;-157.9344835281372
-6.57232403755188;-0.3852568566799164;0.12012384831905365;36.73812046051025;-317.85480985641476;108.04994916915894
-7.674390077590942;1.3094142079353333;1.0480307042598724;-13.915731167793274;2.0357154846191605;249.30182075500485
